 July 2019,5,Nice hotel with a beautiful view near the harbor,a highly recommended hotel inside the medina the view is the most beautiful of the hotel and its proximity to the port You can get there and go up in the first entrance where the canyons are. From its terrace you can see the Corniche beach The sattf is friendly and it guides you very well,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 July 2019,5,Nice!,"This is a very cute hotel, much nicer even then how it looks in the photos. The staff was super helpful and kind, it was easy to find, the breakfast is included, AC worked great and beautiful rooftop views. Would definitely stay here again. Thank you Dar Jameel!",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 May 2019,5,Beautiful unique hotel with helpful staff and good breakfast,"When I walked in the door of this place my jaw dropped! It was amazing! It feels like Morocco. It is located in the Medina and I cannot imagine staying anywhere else. The rooms were clean and fully decorated, the location was safe, the staff super friendly and helpful (not only did they help arrange a taxi for us the next day, but also they emailed me in advance with easy to follow walking directions to the place from the ferry dock). We are a family of four so we got two rooms. We were given a tour upon arrival (there is an awesome balcony to hang out on). Breakfast was fruit, pastries, breads, and hot pancake like things. I highly recommend this place! I will be back!!",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 June 2019,5,Beautiful Dar,"We stayed for 1 night as a group of 6 . The Riad/ Dar is beautifully tiled through out, plenty of photo opportunities. Staff were very friendly and helpful. Recommended a very wonderful guide ( Nadin) and also arranged transportation for us to Chefchaouen in a large van. Beds were comfortable, clean and nice linen. Would recommend!",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 May 2019,5,Fabulous,We had a wonderful stay. The location is great and very central. The hotel is beautiful and our bed was comfortable. All the staff we extremely helpful and pleasant in manner. Nothing appeared to be too much trouble and they organised a taxi to take us to Ceuta when we left and confirmed the price. The breakfast is excellent. The views from the roof terrace were spectacular. We had a picnic dinner their one night when we needed a break from the hustle of the medina.,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 April 2019,5,A great place with fantastic staff,"This hotel was clean and looked beautiful and the staff (particularly Abid) could not have been nicer and gave us tips and recommendations for restaurants, activities and means of transport within our budget that made our trip much more enjoyable. In particular they matched us with another couple travelling to a nearby city to spread the costs of but not sacrifice convenience. The breakfast that was provided was delicious - a buffet of fresh pastries, fruit and traditional breads. The roof top terrace was a lovely place to sit and relax after a long journey",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 May 2018,5,"Beautiful Riad. Kind, helpful staff. Stunning rooftop terrace views. I must return!","Jaded and wired after a days journey of bus, train and ferry travel from Granada, Spain; I arrived at the port of Tangier Ville:. From the ferry port, look up and you will see the Hotel Continental's giant sign: Dar Jameel is to the left, and behind that hotel. You can easiily walk the ten minutes it takes to get to Dar Jameel, if you have wheeled luggage. Walk even if you have a backpack. Skip the taxi, unless you have a steamer trunk.. Dar Jameel is something out of 1001 Arabian Nights. It is exquisite. In the USA a place this nice would cost $250 a night easy. It is a three or four story historic riad building with a fantastic rooftop terrace, and a rooftop enclosed reading room ( which is great if it is chilly and, you want to gaze at the port's…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2019,4,"Lovely, but rooms vary","Excellent hotel, lovely roof deck and goo service. Well located as well - and we could drive up to the door with our cab (rather than than have to walk a far distance in the medina with our bags.) Just beware that if you book through booking.com you will get the room on the first floor floor, directly across hall from reception with no windows. Worked for one night but would not work for more.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2019,5,Beautiful Riad in the tanger medina,"My room and bath were beautiful and the roof deck has an amazing view. Breakfast was great. They arranged for a driver to pick me up at the airport and a guide to take me around the medina. I was fortunate enough to have Mohsein for a day. He is knowledgeable about all things Moroccan, passionate about his roots in the medina and has a great sense of humor. They even got my phone working properly- the best hosts ever. It was my first day in Morocco and I couldn't have enjoyed it more. Louise M.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2019,4,Helpful Staff,We stayed at Dar Jameel for two nights. We found the staff to be very helpful with directions and our questions. The stairs were a challenge - many flights and very steep. Our room was clean and comfortable.,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2019,5,In the Tangier Medina at Dar Jameel,"We stayed at Dar Jameel for a week, and had a wonderful stay. The staff was so helpful with everything - getting a taxi, getting directions... It helped that they were multi-lingual, of course. The place is beautiful! Tile and elaborately painted wood. The breakfast array was great - I loved having fresh feta with the crepes... The hotel was in the medina, but close enough to the edge that we easily found our way around - this is more important than you might imagine! In short - great people, beautiful place, great value. We loved it!",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2019,5,Morocco Excursions-3 day 2 night sahara tour,"From the start of my inquiries Hassan was very responsive. It took me about 2 months to decide and he always answered my questions. The trip was amazing and my driver, ismael, couldn’t have been better. I was on a 3 day road trip, driving hours each day, with a guy i didn’t know and i felt comfortable, he was professional but always felt like an old friend. We stopped in countless villages for snacks or WC or sightseeing. The accomodations and food at the camp were excellent and guys at the camp were great - it was like a fun family night. It is worth every penny to use a professional organization because you can count on your trip being informative and joyful and oh so memorable. Thank you Hassan, Ismael, Youseff and all the others. I loved my time in morocco because of you!…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2019,4,Beautiful old building on the edge of the medina,"Dar Jameel is a stunning riad, ornately decorated, and with lots of nooks and crannies for sitting and chilling out away from the hustle and bustle of the city. It's an easy walk from the ferry port (although we did take a few wrong turns on the way!). We arrived mid-morning so our room wasn't ready but the young guy on duty showed us up to the roof terrace (which has spectacular views of the old town and the modern promenade and port area) and brought us some mint tea while we waited. Our room was 'Tafraout' up two flights of stairs - it might not sound much but they were definitely a tough challenge especially after a day exploring the sights of Tangier. The bed was really comfy with soft pillows (exactly how I like them!). On our second night there was a wedding…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2019,5,Lovely and Authentic,We had a lovely stay at Dar Jameel! The atmosphere was amazing and the host was exceptionally gracious. The Raid itself is an unforgettable experience. We couldn’t quit taking pictures! Breakfast was delicious fruit and pastries with coffee.,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 February 2019,5,Feels like a Moroccan Palace,"This was a beautiful Riad in the ancient city of Tangier located in the old Medina. There were many hotels and other places to stay in the new city of Tangier but if you want an authentic experience of old Tangier, this is a wonderful option.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 January 2019,5,"Beautiful old riad on edge of medina, comfortable room, excellent breakfast, wonderful staff","This was one of the best places that we stayed in Morocco. Small but very comfortable room with a little sofa to use laptop. Good wifi. Stunning tile work and painted wood doors. Fantastic views from top of riad in breakfast room and higher balcony. Extremely nice and helpful staff that took our heavy luggage up to second floor. Changed leftover Dirham to hotel payment which was convenient since we were leaving for Spain. Nice breakfast with really good strong coffee, fresh fruit, yogurt, and breads. Bathroom was nice with nice sized shower. The location is great to walk to ferry to Spain and up to the Casbah with a great restaurant just down the street. I highly recommend this place for being in medina and for excellent value as well as comfort and atmosphere",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 January 2019,4,"Good service, beautiful traditional rooms.","We have had a lovely stay at Dar Jameel. Just a few minutes walk to the beach and right in the old centre. The service was very good, so friendly and helpful. Speaking all different languages so no problems with communication. They prepared us a babycrib in our room since we were traveling with our 5 month old daughter and we even had our own waterboiler (and sterilized water) to make her milk in the early morning. Beautiful rooms decorated in the traditional style and a wonderful rooftop terrace to overview the medina and even the sea coast. Loved it.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 November 2018,4,Good option inside Medina,"We spent 4 nights at Dar Jameel, room named Leila on the 3rd floor. This riad is all what you can expect for a riad in Morocco, it has a great location, just one step of the main street of medina and the port. All the decoration is so beautiful and makes you feel like in a Moroccan dream. They have a great roof terrace with fantastic views over Tangier. All the staff is very helpful and kind. They offer a good breaksfast with some moroccan food. Our room “Leila” was big enough and cozy, with nice views through the window to Tangier’s bay. Just a little bit cold in the bathroom. The only 2 “negative” points are that there are many steps (it’s a problem if you travel with children or if you have some health problem, there is no lift) and aslo that they charged 3€ for person and…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 October 2018,5,A peaceful retreat in a busy neighbourhood!,"The Dar Jameel is a beautiful spot to stay in the heart of the Medina yet within walking distance of the port and ferry to Tarifa. The staff were welcoming, professional and able to suggest great places to eat and visit, in excellent English. Our favourite place to sit was on the rooftop at night where we could soak in the amazing views and enjoy the peace and quiet far above the busy streets. Our room was on the third floor which was handy for breakfast in the morning. The Riad had steep stairs which could be a problem for people with mobility issues but there are rooms available on the ground floor. The inner courtyard is beautiful with traditional tiles and seating. We would highly recommend Dar Jameel and also the walking tour organized by staff and guided by Abdul.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 October 2018,5,Great place to stay in Tangier,"I spent 3 nights at this fantastic Riad in Tangier. Right in the heart of the Medina, it was really well done. The rooms were spacious, clean and well catered. The Riad itself was well designed and beautiful. The staff were very friendly and helpful. Definitely recommend them",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 October 2018,4,Good location and excellent service.,"Riad in Medina. They arranged airport transfer for us. Driver drove through narrow lanes and set us down very close to this beautifully decorated building. We arrived after midnight and were quickly shown into our large but narrow ground floor room. Four poster large bed but very close to walk on one side and no bedside table, but we coped. Good, firm mattress. Small en-suite with great shower. Be careful as hot water is scalding hot! Breakfast is served on third floor up some very steep stairs with high risers. However, we were offered to have breakfast brought down to us. Typical Moroccan breakfast with variety of pastries. Good hot tea and coffee. We asked receptionist to arrange a guided walking tour of the Medina. This cost €30 and was worth every cent. Our…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 October 2018,3,"Beautifull hotel, near the old medina","Very pretty, rooms also. No lift so not very suitable for elderly or disabled people. Quiet in the hotel. Nice terrace on roof, view not so Nice. Breakfast totally dissapointing. Not enough choice, nothing special. No honey while morocco is famous for its honey. By the looks of the hotel and the price, you would have expected more. When we gave feedback, very friendly staff offered us omelettes.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 September 2018,5,One of the prettiest places I’ve seen,"Dad Jameel is stunning. The views are great and the service is excellent. Aim for a high floor. Our room was off the lobby and, while quieter than expected, not ideal. The rooftop terraces are great to hang out in and the included breakfast, though not enormous, is plenty to get your day started.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 August 2018,5,Fabulous Moroccan hotel in heart of Medina,"Stayed here overnight on a visit to Tangier from Spain. Was overwhelmed by the beauty and authenticity of this little gem. We stayed in the family room ‘Malabatra’ with our two children. It was spacious with two four poster double beds which were exceptionally comfortable. There was a lovely ensuite. Breakfast was traditional with excellent hospitality. The hotel also had a spectacular view over the Medina, up to the Kasbah and out to the marina and beach. Highly recommend!",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 August 2018,4,Great Value And Atmosphere,"In an effort to get the most authentic experience i booked at Dar jameel and wasn't disappointed. Very friendly staff and clean rooms and comfy beds. the breakfast was great and dont even get me started on the night time views from the upper terrace, those alone were worth it to me. the only reason i wouldn't give it a full 5 stars the lack of AC, and that can definitely be a deal breaker for some.. i visited Morocco during the hottest months of the year and coming from marrakech i never once found the lack of AC as a major problem due to the cool, breezy design of the residence, however , I could definitely see some coming from cooler climates being bothered by it. either way, a charming experience that was well worth the price.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 August 2018,1,NO AC in Hot Tangiers...avoid at all cost,"I usually travel with my two young kids. Because of this I always try to ensure essential hotel comfort such as AC. I booked this hotel not for the rooftop views..but mainly cause it has in room AC. I even emailed the hotel directly and they replied saying room I booked has working AC unit. Imagine my surprise and extreme disappointment when the front desk guy casually told us that AC is not functioning:(. Not only that, he didn't even make an attempt to get it fixed. Let's talk about cleanliness, the hotel is dirty and bug infested. Beds are hard. We got better service in the village of Chefchouen in Lina Ryad. Hotels.com should remove AC from this hotel on their site. They should also compensate me for suffering with my family for two nights...but I am not holding my breath…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 July 2018,5,Beautiful Boutique Dar in the Medina,"Beautiful Dar right in the heart of Medina, within walking distance to the Ferry (Tangier port). Good breakfast spread, very friendly and helpful staff, would definitely stay here again. Easily accessible by car.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 June 2018,5,Excellent Staff,"The hotel staff went above and beyond to make sure our stay was as comfortable as possible. The hotel is absolutely beautiful and the views from the terrace are gorgeous (especially at sunset). Try their breakfast too, it was a perfect start to a day in the Medina.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 June 2018,5,Awesome hotel/guest house,Great room with great views on 3rd floor. Very clean. Very nice decoration and architecture. Located in Medina at close proximity from one of the Medina ‘s doors. Good service and good breakfast. Top roof patio with panoramic view on the city.,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 June 2018,5,Just what you want.,"Beautiful building in great spot of the Medina, super comfy bed, very helpful staff. The view on the terrace is great too. Mosaic bedrooms. And all for a very reasonable price. I paid more for less extravagant riads.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 May 2018,5,Wonderful visit with awesome host!,"We had to make last minute arrangements in Tangier and found this place as one of few available spots in the city. But we are so glad we did! Upon our late night arrival, the gentleman at the front desk kindly upgraded our room to a larger one for no additional cost. The place on a whole is absolutely gorgeous, everything is very ornate. The room was clean and had every amenity we needed (except soap in the bathroom, but we had our own). The rooftop is the best part, can’t recommend enough! We had a picnic up there our last night and the host not only lent us his corkscrew, but brought us wine glasses and olives as well! We were so well taken care of at Dar Jameel, and highly recommend for both the hospitality and the beautiful location!",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 April 2018,5,Lovely stay!,"This is really a lovely guest house. We were greeted with a warm, friendly welcome, tea and bread and allowed to leave our bag as we explored the city. It is an easy, 3 Euro cab ride to the location. Safe, comfortable and beautiful! Breakfast was also delicious. Very reasonably priced as well. Glad we stayed here versus a big hotel. We were treated to a wonderful experience in Tangier.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 April 2018,4,Impressive,Beautiful place to stay with ornate tiles and furnishings. Located right in the heart of the Medina. Short walk from ferry terminal. I would recommend to as a place to stay. Staff spoke English and can arrange transport to other locations.,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 April 2018,5,A hidden gem,"From the outside this place does not look impressive, but when you step inside it is full of beautiful Moorish architectural features with its tile work and painting and carved plaster. I cant think of any other hotel where I have even taken photos of the ceilings! The climb to the upper rooms is steep but worth it for the views over the medina and across the strait. The staff were all courteous and helpful, and thankfully willing to carry luggage up and down the stairs. The breakfast provided was fine. Outside the labyrinth-like passages of the Medina may seem intimidating but they are fun to explore, yes you will get lost but the size of the Medina means that you will always find your way out again. We enjoyed our visit to Tangier and our stay at Dar Jameel.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2018,5,Amazing Atmosphere,"We stayed at Dar Jameel for 3 nights and it was a great experience. The breakfast is simple but very good! Fresh juice, tea, olives and some great authentic bread. The location is in the middle of the medina at the heart of Tanger. You will just walk out the door and be right in the buzz of the city or at the sea. The staff was always very friendly and super helpful. Everyone speaks good english and french+spanish. Thank you very much for the great experience.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 February 2018,5,Simply wonderful,"We arrived at the hotel after a 6 hour train journey from Fez at 11pm. The manager arranged a cab to pick us up from the train station. On arrival, realising we were pretty exhausted, the manager took us straight to our rooms, making us two mint teas and offering a quick snack. This was a hallmark of the hospitality of the hotel staff. On our second day, the manager gave us a map with recommendations and directions. The room was simply beautiful; even including tea/coffee facilities and a fresh water jug (so we didn't have to keep buying bottles). The bathroom contained traditional Moroccan soap; an authentic touch we didn't find anywhere else. The breakfast was varied and tasty. Simply a brilliant place to stay with kind staff in a fantastic location minutes from Tangier…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 January 2018,5,Excellent Staff & Lovely Hotel,"The staff was extremely accommodating. I was traveling with my aunt who was not able to go up the stairs, so we had a beautiful room on the ground floor. Then in the morning, the staff offered to bring us breakfast! This was particularly special as little did they know we were celebrating her 78th birthday! It was a great breakfast. I read reviews about people not liking the beds, but ours was comfortable and the room and hotel in general were beautiful. Given that my aunt could not walk very far due to a recent surgery having the Medina right outside our door was fantastic. Thank you! I will be back!",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 November 2017,5,Enjoyable stay,"Spent several nights at this hotel. It is quite beautiful inside and everything was enjoyable and the hosts were very hospitable. They helped me navigate the city and recommended some activities and sights. A few things to note, as per several other reviews, this hotel is hard to find and you may have to pay someone to help you. I found Tangier was moderately difficult to navigate with just a map, but I made do. The medina is not big and you get pretty well oriented after a couple of days. The other thing is that there are a lot of neighborhood kids and they are very noisy. Apparently one of them got ahold of a whistle and that was his favorite toy and went at it until the early morning hours. Not the hotel's fault, but it's something to consider if you are a light…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 January 2018,5,Lovely hotel in the Médina,"Breakfast - standard Moroccan breakfast. Sumptuous and sufficient. Beds - comfy. The comforters were pretty warm too Rooms - booked a double bed room. Comes with 2 king size bed, a small round table and sofa. It was spacious and generous. One thing though, the floors were tiles so it was very very cold during the our visit. (It’s winter and rainy) Bathroom - nothing to shout about, but there was sufficient hot water and it is clean. That’s good enough on my books Hosts - I don’t remember their names, but they were kind and helpful. 10/10 would come back again.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 December 2017,5,Perfectly located small riad in the medina,"Da Jameel is a lovely courtyard house in the Medina of Tangier. The bedrooms are interesting , most back on to the centre of the house but the higher rooms with a view are well worth it . Well appointed rooms, not luxurious but very good for the price. Stefan (the owner) is a great source of information , his staff less so but very pleasant. Breakfast is good but not magnificent. The house is on the edge of the Medina so easy to get to. Waking distance from the boat from Tarifa. The best thing to do in the Medina is set off and wander without looking at the map too often. It is not threatening and there is lots to look at and lots to buy. Don't miss the Kasbar at the top . For a stay in Tangier its perfect, just book up and go.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 November 2017,5,Recommended!,"A bit tricky to find at first, but in an excellent location in the Medina. It was very picturesque and had a lovely rooftop terrace. The staff were nice & helpful. Our room was impeccably clean. The price was very reasonable. We would definitely stay there again if we were to re-visit Tangier.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 November 2017,5,Beautiful and Cosy place in Medina,We were only 1 night in Tangier. This was a new experience and my 1st visit to Africa. I learned a lot of new things from there. DAR JAMEEL is the best place to stay in old city called Medina. Everything is within walking distance.The staff was very friendly and helpful.Day duty nice guy named Habib was very helpful for us. He told us very informative things about Tangier and its surroundings. Habib helped us to book a very nice Taxi driver named Abdul Aziz for a half day trip to 3 different places including Hercules Cave at a very good price. I am very thankful to Habib the staff of the hotel who gave us a very nice local thing as a present. Breakfast was basic.There are not too many things in it. No any type of egg also. They have to improve it with some type of other items.…,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 November 2017,5,Wonderful Stay,We liked this place so much we stayed 2 nights. It's located in the medina and a little hard to find but worth the effort if you don't mind walking with your stuff and being harassed by touts beginning in the parking lot. The rooms are beautiful and the staff is great. It's in a great location to explore the medina and near some nice places to eat.,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 October 2017,5,"an oasis in the chaos of the Medina,","the Medina can be overwhelming at first, settling into Dar Jamel was amazing and made our 2 day stay in Tangiers memorable. Fairly easy to find and a quick walk from the port. The rooms were unique, very clean and comfortable and the staff was very friendly and helpful. Used the staff at hotel to recommend a driver for half a day tour beyond Tangiers..loved it , The common room on the top of the building was a great place to relax, watch and listen to the sounds of Tangiers .Loved that Dar Jamel was located within the Medina, close enough to walk and explore everything within Medina Would not hesitate to recommend if willing to immerse yourself into Tangiers.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 October 2017,5,Medina - mishaps - memories & Muhammed,We were only 2 days in Tangiers but they felt like a week and full of memories. Tal the owner was good in our correspondence prior to arriving - I even twisted his arm to book my Tangiers to Marrakech train ticket. Tal also agreed for a taxi pick up From the boat ( 5 persons over 67 years - trying to find our way in the Medina)- this went smoothly. The Riad is beautiful and cozy and the staff especially Abdil & Querish Went out of their way to man our stay short but sweet. We learnt around 4pm that our train Trip to Marrakech was cancelled - Abdil was on his bike to cancel the tickets and find us place on the Bus - great work . They also allowed us to stay for a few extra hours in our room - without trying to gouge us of any payment - in fact they offered us some treats &…,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 October 2017,3,Nice and charming Dar in the heart of the medina,"Good breakfast, big room with comfy bed, new ville and medina easy to reach... Wifi was not available in the rooms, only in common area. Description of rooms should therefore be modified so that guests won't expect Wifi in rooms. Some dead cockroaches were found on floor in the room, cleaning should be done more accurately. Payment with credit card was not possible since the credit card reading device was not working. We tried with three different credit cards. Staff was not helpful. Credit cards were used some minutes later at ATM and all three of them worked out fine.",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 October 2017,5,"authentic genuine, the real deal in the Medina.,",we stayed 2 nights at the Dar Jameel and had a very pleasant experience. the staff was super friendly and accommodating to one of us who have limited mobility and couldnt climb the stairs to the breakfast room.They brought it to his room !! The hotel itself is superb with its Morrish tiles and mosaics. Truly a treat to see. Our rooms where just fine. Everything clean and tidy. The welcome mint tea was so appreciated and delish.,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 August 2017,5,Gorgeous dar in the medina.,Gorgeous dar in the medina. I must say it was a bit difficult to find. We had a local show us the way for a small tip. Truly a hidden gem once you get inside; the colors and architecture are breathtaking! Stayed with my wife on our honeymoon in the Shehrazade Double Room - loved it! The staff was super accommodating and attentive to all our needs. The breakfast was excellent and probably the best we had in Morocco.,Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
 August 2017,4,Beautiful place in old Medina,"Pros: The people here were incredibly helpful and accommodating. I ended up having to change our reservation very last minute when lost luggage kept us in Marrakesh longer than anticipated. Dar Jameel was helpful and understanding, and even moved us to a larger room for the same price since the room I had originally booked wasn't available for the night we ended up needing. The room was HUGE and the place overall was beautifully decorated/traditional Riad style. The roof deck and breakfast rooms were stunning! Cons: This place is in the old Medina and while the location is GREAT if you want to spend your time wandering around the old medina/markets, it can be confusing and you are likely to get hassled trying to get from the main Medina gate to the hotel the first time you make…",Dar_Jameel-Tangier_Tanger_Tetouan_Al_Hoceima
