 May 2017,5,2 night,"I spent two night in this hostel, it was amazing. Hostel is easy to find, clean and stuff was freindly. They have a delicious Moroccan breakfast. The terrassa has a beautiful sea and Medina view. Shukran Medina hostel",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 April 2017,4,Easy to Find Hostel with Great Staff,"We only stayed one night but had a great experience. The hostel was easy to find, thanks to the signs leading the way. The staff was helpful, responsible and very nice. They even walked us to a local restaurant for lunch. The rooftop offers spectacular views.",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 February 2017,5,Very helpful and friendly!,We had a few hours in Tangier before our flight in the evening and we walked in to leave our luggage there. The let us use all their facilities. From what I've seen the hostel is very clean and has a beautiful terrace. The stuff was very friendly and helpful.,The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 December 2016,5,Perfect for Tangier Medina,"The medina hostel was a wonderful place to stay! Othman and Abdellah were welcoming and helpful hosts, the rooftop terrasse was nice and the rooms were very clean. In particular I will remember the evening talking to Abdellah. In him I found a genuine friend! He also recommended a hostel in Chefchaouen which was incredible as well. Thank you for making my stay in Tangier so memorable!",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 November 2016,5,Lovely place to stay,"The Medina Hotel is a calm and chill place to stay in Tangier. The staff is really friendly and helpful, and the guy at the reception is warm hearted and gives the best advice. Beautiful view from the rooftop, the rooms were clean and nice.",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 July 2016,1,"Problems, rude and bad management","To be fair this hostel is beautiful with a fantastic view. But that's also to the only nice thing I can say about this place. We booked the cheapest room before arrival, but when we showed up, they had overbooked the hostel. Normally when you get and upgrade like this, you would just pay the amount, first agreed on, but not here. The guy in the reception told us, that we needed to pay extra for the room we did not booked. So extra money out of the Windows, for something we did not booked. The next day, we where told our originally so we moved room again. But it turns out they still are overbooked so there are no beds. I ask I the reception if there are any free beds. The answers was it wasn't his fault or problem, I could just ask around after an empty bed. So the overall…",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 May 2016,5,Relax and Enjoy,"I really loved this hostel. It has such a fresh and relaxing atmosphere. It is relatively new, easy to find, and has a great staff. I stayed there for three nights just meeting fellow travelers to go wandering the city with. The rooftop is an excellent place to watch Tangier spill out around you. Great place for a solo travelers to meet and find adventure.",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 June 2016,5,Best hostel I have ever stayed in!,"This hostel was absolutely fantastic, it was in a gorgeous building and very reasonably priced! There was a rooftop terrace which was a great place to take a bit of time out and enjoy the views of the city. The rooms were really nice and clean and they each had their own bathroom. An amazing breakfast was cooked for us every morning and the staff were fantastic. Although the streets of the Medina can be pretty hard to navigate there were plenty of signs to find the hostel. Would love to stay here again!",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 June 2016,5,The greatest place in the Medina to feel like a local,"If you want to be near to local life in the Old Medina of Tangier don't miss this place, beautiful, secure, charming and well located. I will come back one day to have this delicious Moroccan breakfast on the terrace :) Abdellah Thank you for everything, you are the best example of local welcoming people!!",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 April 2016,4,Had a great time!,"The Medina Hostel is a beautiful hostel with everything I needed and with alot more than what I expected. Good installations, good people and good food for a reasonable price. I recommend staying here, but there were also alot of people I met in Tangier that liked the Melting Pot Hostel as well!",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 June 2016,3,Nice for Maroc standards,"This is a nice hostel for Maroc standards. Its a little hard to find, however there are street signs up everywhere. Its very cool inside, the internet works well - even from outside the front on the street. The neighbours are nice and will help out with information, even though they are private civilians. Mohammed at the reception was nice. For Marco standards the price of 130MAD per night is a little high.",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 May 2016,5,friendly helpful wise place to start your marroco trip,"Personal in this hostel has helped us to navigate us towards what we wanted, without stress, acommodation in nice clean well equiped rooms, that offers luxury of personal boxes closable at lock. I very beatiful place to get quickly in touch with advantages of old city, services, and have your comfort in the mean time. Very quite place, offers breakfast one person always at information desk. Worth to ask anything about your plans in tanger",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 February 2016,2,Needs work,"Average hostel. Does everything it's supposed to. Decent pricing with breakfast, warm enough in the off season. Rooftop has decent views of Tangier and the straits of Gibraltar. A little tricky to find, just keep your eyes peeled for the sprayed signs on the medina walls. Breakfast is OK, if sometimes served at erratic times. Internet works OK on lower levels, but speed is best in the common room. Not sure what to make of the locked doors policy at 11pm - makes it quite difficult if one wants to go out late at night to a bar or club. Was also warned to stay off the streets by the night watch at the hostel, so again, it makes me question the integrity of the Tangier medina and the hostel itself. Currently not recommended, better to head to melting pot or the like, until the…",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 March 2016,4,"very good place, very well located","nice place, great location inside the medina, its easy to find it, you can find signs showing the way to the hostel alll over the medina, sometimes its difficult ot find places, but this hostel is veary easy, you have breakfast included, the best hostel that i stayed in marocco. the place its incredible and the people very nice, a great view in the rooftop",The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 February 2016,5,.my second home,great place with beautiful view Im in love with this place and really enjoyed the daily moroccan breakfast i really like abdo he is very knowledgeable and serviceable a great place to meet other travelers on the rooftop terrace,The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
 September 2015,5,the only place in africa where we can see spain,amazing hostel very clean it's a good place to stay beautiful view from the terrace the traditional breakfast is delicious and view of the port makes you feel like you want to stay more I Really recommended,The_Medina_Hostel-Tangier_Tanger_Tetouan_Al_Hoceima
