 November 2022,5,Ouarzazate,"We stayed 1 night Le Berbere Palace, Ouarzazate (Morocco's Hollywood). I loved this place. Great hotel with comfy rooms overlooking a nice outdoor seating area. The Vegetarian couscous was tasty and well cooked, served as a large portion! Moroccan hospitality is phenomenal. SEE photos"
 December 2022,5,Luxurious,"A very stylish and beautiful hotel with lovely reception and pool areas. Rooms were modern with great beds, linens and rainfall shower. Extremely professional staff. Large breakfast selection . We all wanted to stay another day."
 November 2022,3,"Could be better but for us, it's way over priced for what we received from this hotel!","We stayed in the hotel room 209 for 3 days. It seems like this hotel is use for one night stay by tourist/visitors visiting the area by buses and move on to another are next day. Hotel was way over priced and it’s same for the food as well and we did not feel like the food was fresh… We tried to purchase USD from the Reception, but it was too difficult because the staff member could not say the exact conversion rate. Day 2 and day 3, towels in our bathroom were not replaced even though it was on the bathroom floor. Last day, towels were on the rail were dirty. We noticed that the cleaners weren’t even vacuum cleaned the room floor. We had to report several Health & Safety issues to the reception, but most of the reception staff gave us the feeling that could not understand…"
 November 2022,4,Very good hotel,"We spent two nights here at this most luxurious accommodation on our OAT tour of Morocco on our way out of the desert. (The trip from our desert “glamp” took ten hours.) The hotel is large and clearly designed for tourists or, possibly, conferences. Furnishings included a large bed with side tables, closet with ten hangers and safe, long table at the end of the bed which we used for one suitcase; a luggage rack; and chair. The large bathroom had a glassed-in shower with wand and rain showers, single sink, robes, one pair of slippers, soap, shampoo and conditioner. We asked for another pair of slippers and two more large towels. Lighting was excellent, and wifi was good. There were adequate outlets. There were no instructions for using the safe which requires resetting its…"
 November 2022,5,Great service and room,We stayed 2 nights. The service was excellent and we felt welcome. Our room was a suite and lovely. The bathroom is beautiful as well. We ate our meals here and enjoyed breakfast and the Moroccan cuisine as well as pasta bolognese at the Italian restaurant. Snacks at the pool with a Casablanca beer is a must.
 November 2022,4,Lovely hotel.,"This hotel was lovely. The rooms were spacious and beautiful. The service was great. The hotel was very quiet when I was there. The dinner menu was not Moroccan, but I had an amazing pizza. The wine list looked decent, but only one red wine was available and it was not good."
 November 2022,5,Highly recommend,"We just left the Berbere Palace. My husband and I rate it highly. The manager, Azdine, made sure everything was going smoothly for us. The staff was extremely experienced and friendly. We had the best nights sleep in a week there."
 October 2022,1,Disappointing and sad,The hotel is nice on the inside and the newly renovated rooms are good. Staff are sweet and gentle. The one disappointing fact is the management. First of all the hotel doesn’t have a resident manager. When one did show up for a few days he made promises he didn’t keep. The cleaning of the rooms isn’t amazing. I would swat flying insects on the wall leaving bloody marks and he or she strangely would not notice them. When I complained to maintenance about some issues half the time they were not fixed and I’d have to call again. Otherwise the food and beverages staff are lovely. Would I go back? Probably note. Too expensive and not enough value. The expensive drinks and food only add insult to injury
 May 2022,4,Nice property but could use a few adjustments.,"Very large property and rooms. It is a very pretty place. The landscaping is lovely.Food is OK…nothing great. Probably the nicest hotel by far in the area. The bathroom is huge with a rain shower and a handheld shower head. There is a large soaking tub and we had two sinks. We were not sure what good clear glass enclosing the commode area did. If you are going to enclose it, you would use something else so you weren't visible to whomever was in the bathroom or you wouldn't bother enclosing it.. There were 4 large bottles of water in the room which was nice. There is a sofa, coffee table and a chair in a sitting area in addition to a table and two chairs outside on the private enclosed patio. They need more than 1 trash can that is located in the far corner of the…"
 April 2022,3,Mixed feelings,"I agree with the reviewer who said that this is ""a comfortable hotel with issues"" because it certainly is that. We had a lovely room with a comfortable bed and sitting area. The AC worked fine, the lighted closets were nice and the bathroom was really big. But, as the other reviewer said, it smelled like sewage. And, whoever designed the bathroom should have thought to put frosted glass on the commode enclosure because, otherwise, you're totally exposed to whoever else might want to use the spacious room. The public areas are attractive, with interesting, large pieces from well-known desert movie sets that were filmed on the town's movie lot. The pool area was huge, with lots of tables to eat or enjoy cocktails. Yes, they're expensive, but not any more so than other resort…"
 March 2022,3,Comfortable hotel with issues!,"Rooms - Recently refurbished and comfortable. The bathrooms have an unfortunate sewage smell as the drains do not have traps. Food - Average and overpriced. No menus in the rooms but a wide selection of choices, when you manage to find one. Nothing was particularly good. The food is overpriced but the drinks are insanely expensive. Service - Waiting and kitchen staff are very helpful and friendly, if somewhat unreliable. The reception staff clearly would prefer you not to be there. Consistently make you feel like an irritant. Internet - Very good when it works. But it often doesn't. Summary - This is a 5 star hotel on paper but the service, amenities and cost of sundries are far from 5 star. You will not get good value here."
 April 2022,2,Disappointed,"Very average hotel, not nearly as good as advertised. Huge wait for the pool bar, drinks very expensive €9 a bottle of beer. Staff and management could not cope at all with circa 250 Marathon Des Sables guests."
 April 2022,1,Ms,"This is quite possibly the worst 5* hotel I have ever stayed in. Management is utterly dismissive of their guests, food is extremely overpriced and way below average standards, drinks are a total rip off. Went to their “Asian” inspired restaurant and got served microwaved duck in what they said was hoisin sauce (it wasn’t) with pancakes (which just didn’t come) and spaghetti masquerading as noodles on the side. Their Italian restaurant is bland and pretty much everything tastes the same, pizza was ok but who wants to live on average pizza for 6 weeks when working in the area……not me! Bedroom cleanliness was below average, there is still a spill mark on my floor that has been there for 4 weeks. They need to invest in hoovers if they want to have rugs in the room as mine is…"
 April 2022,4,Nice and contemporary hotel.,"Hotel has a very large and comfortable rooms and bathrooms. Excellent service. Excellent restaurant. Thank you to Moubarak, he took a good care of us at dinner and breakfast. Unfortunately rooms 218 and 220 where we stayed with our friends had a very strong smell from toilets."
 September 2021,5,lovely hotel with lots of movie items throughout!!!,We stayed along with a tour group for two nights at this resort and found it wonderful. The hotel has had many actors stay at it do to its location near the Moroccan studios. It was fun to see the props and actually sit on them for a cool photo op. The rooms were spacious (ours was #536) and the staff promptly serviced the rooms. The food is also very good (although the Italian not their strength) and the pool were enjoyable. Would definitely recommend to others.
 November 2021,3,Not sure why solo trip matters but large room TERRIBLE service,"Large relatively clean room. The worst hotel service. Spa, reception, restaurant service all absolutely non existent. And construction all day long. I recognize this is the nicest hotel in the area but do not expect much. Also trip advisor please stop asking to us to classify our stay. It absolutely doesn’t matter if it’s one or two or five people staying for work or pleasure."
 November 2021,5,Top palace great experience of true moroccan hospitality values,"Excellent Servcie great historical venue I had the chance to spend few days in this magnificent hotel. The service is rated aaa+, very super friendly staff, clean comfortable rooms especially the bed , the pillows… you feel very spoiled. A real definition of a palace in the south of morocco. All the facilities are great: Italian restaurants serves real Italian tasty food while the atmosphere In exquisite, the breakfast is very diverse from moroccan food to fruits dry fruits , green juices, 🥕 juice … and more limitless choices all french made to the minute. The bar area is just a wow , having a drink at the bar makes you feel the real night time experience and grandiose style of this hotel, Hollywood style Bartenders who have been serving worldwide celebrities who have been…"
 October 2021,2,Proceed with caution,"Stayed here, at short notice, in Earl October 2021. Checked in, allocated room, and soon asked to be moved. Initial room had not been cleaned, the minibar was empty, no bottled water to be seen, the fridge wasn't plugged in, the shower leaked through the bath flooding the bathroom floor and, when I called reception, I discovered the telephone didn't work. And the price for this single occupancy room: $250 per night. Moved to a new room. Wish I hadn't bothered. Apart from the telephone working, all other issues were the same as the first room. Had to leave early in the morning after two nights. Checked three times with reception the day before that breakfast starts at 5:00am. When, on checking out, I go to the restaurant for a quick breakfast at 5:30am, it is in darkness, with…"
 September 2021,5,Loved the Movie related theme and Services of this hotel,My wife and I stayed along with a tour group for two nights at this resort and found it wonderful. The hotel has had many actors stay at it do to its location near the Moroccan studios. Loved all the props from the movies at the hotel and also the large rooms and great service. The food is also very good (although the Italian not their strength) and the service and pool also great. Would definitely recommend to others.
 September 2021,5,"Extremely beautiful hotel, great service, very nice rooms","As part of a two week trip through morocco, we stay two nights at this gorgeous hotel. The swimming pool is absolutely out of this world beautiful. The dining room is also beautifully set up with white linen service. We had dinner there one night and breakfast there two mornings. Both meals were very good. The staff is friendly and helpful. We had a sweet, and our room was gigantic. Very nice toiletries, two TVs."
 March 2021,4,Hôtel comment,"Lovely hotel Nice swimming pool , Nice place ,lovely staff! Especially mister mbark at breakfast! The director took care of us too. Thanks to berbère palace And the region ouarzazate worth the journey"
 December 2019,5,Favorite Hotel in my Morocco trip,"rooms are nicely spaced about from each other. you don't feel cluttered. the room itself is spacious and comfortable. i had one of the best night's sleep in morocco at this particular hotel. breakfast/dinner is great with a widespread of delicacies. staff are very nice and welcoming. no language barrier here. a pity i only stayed <12hrs at this hotel. PS: the only downside, depending on the location of your room, you may have to walk a little."
 August 2019,3,Overated definately not a palace,"We booked a first class trip through Morocco and this hotel was by far the most disappointing. The room looked like a Holiday Inn, old beds and mattresses, plastic curtains, just depressing all around. The food in the restaurant for dinner was bad. The quality of the food was low and our waiter was trying to teach us Arabic throughout the course of our meal. Breakfast was better but not wonderful. On the plus side, the grounds were well maintained and the pool in the main courtyard was lovely. If you are expecting a true luxury experience you will be disappointed here. We were."
 December 2019,5,Unreal 5 star hotel at last,"Traveling through Morocco, this has to be the best hotel, they told us so many American came here to shoot movies, and the whole place was decorated with movie memorabilia. Dinner was a grand buffet style, Our group was allocated in one zone, some has upper floor and we got the downstairs suite, it's even larger than our home apartment. Unfortunately, we have to leave the next morning, continuing to Marrakesh."
 December 2019,3,"Freezy rooms, the a/c very old and smelly",The hotel is very nice and impressive but the rooms are very cold. We arrived in the afternoon and when we entered the room it was as cold as outside of it. I called the reception because the a/c was not working and they came after 40 minutes. The employee took out the filters of the a/c and it was grey and covered with dust! In a palace (as they named it) the customer expects at least that the room will be warm when he arrives at the room in winter season. It was a big disappointment!
 November 2019,5,"5 star hotel in centre of the ""movie"" town.",This hotel is a large comfortable tourist hotel in the centre of the town that is often used as a movie location. The hotel is comfortable. We were there for just one night so had no real opportunity to try out all the amenties. It has free wifi.
 December 2019,5,Excellent hotel in Ouarzazate,"We stayed there yesterday. It is a 5 star hotel in international standard. House-style room is the feature. We took some minutes to walk from the reception to our house. Inside it is spacious with sofa, sitting room, nice toilet. It provides both kettle and cafe machine inside the room. Though everything is good, the direction/road sign is not clear nor adequate. It is easy to lost direction, especially for those ones who are the first time to visit. Foods at restaurant (Oasis) are good with a lot choices. Waiters are ok."
 November 2019,5,A fabulous place to stay,"We were in a Trek with a group of 30 other people for 5 days/nights in the Sahara Desert. We stayed here both the day before we started and the day we ended. Location is about 1/2 way between the desert (at least where we started our hike) and Marrakech. This was truly a lovely hotel. Very organized in check in and out. Staff were delightful and helpful. Rooms were spacious, clean and well laid out. The buffet in the restaurant was generous and fresh. If you’re coming through this way, by al means stop off. It’s definitely a great choice."
 September 2019,5,Desert Oasis,"This hotel was a real treat following a long, hot day of touring. Our room had all the comfortable amenities that you would expect from a five star hotel. Comfortable bed, luxury towels, bathrobe, WiFi, satellite tv and an extra sitting room made for a relaxing evening. There is an outdoor swimming pool and spa if you have the time. We had no complaints regards the buffet breakfast and dinner. This hotel provides an oasis for the weary traveler."
 October 2019,5,wonderful hotel,"The service and room were top notch. Had dinner at the hotel and wait staff was friendly, accommodating, and recommended the best red wine we ever had. Our head waiter, Moubarak, was kind and courteous. He smiled and laughed with us throughout the entire meal. Our party felt at ease despite a small language barrier lol Would highly recommend and would definitely stay again on a return trip to Morocco."
 November 2019,5,2019 Morocco Le Berbere palace,This is a very nice hotel. A first visit to the town. Much history. The Medina old town is very nicely different from what I expected. The hotel has a nice restaurant. Our room was a king size bed requested but it appeared to be somewhat smaller. The staff was good and very attentive.
 October 2019,5,A beautiful hotel where staging used in actual movies are still around,"Since Atlas studios are close by, the hotel has actual staff used in movies. This gives a particular ambience to the hotel. Since we were travelling with a group, on arrival the staff unloaded all our luggage and then to the rooms. The rooms are laid out in a vast area. Actually we had to walk a fair distance to find our room. We were lucky to be given a suite i suspect (room 546) which was huge. The shower separately from the toilet!! Dinner was very good. The buffet had such a great variety for all sorts of palates. Unfortunately we on;y stayed for one night so we hardly had tome to enjoy the facilities,"
 October 2019,3,"Nice hotel,but overwhelmed by tours","Amain stop for tour companies. Staff is clearly overtaken by so many arrivals and departures at once. As a result they seem to be streßed an unpleasant. Buffet dinner and breakfast are also a madhouse with food running out. At breakfast, some tourists must think that they will run out of food during the day. Food, ham, cheese and fruit are all packed away to take with them . As a result ...good luck getting something for your breakfast."
 October 2019,5,Great Place,Le Berbére Palace was a great place to stay in Ouarzazate. It had a beautiful courtyard with a pool and some interesting props from some of the movies that have been filmed in Ouarzazate. The dinner in the hotel was a buffet with a good selection of foods all well prepared. Breakfast was excellent as well.
 October 2019,3,Past its prime and needs updating,"When new and serving the movie industry this property was likely outstanding but unfortunately the owners have elected not invest in the future. The design and layout are excellent and the room large there is a serious need for a major refreshing project Particularly noticeable was the deep and extremely slippery tub which was chipped with moldy grout and a leaking faucet. Tile around the bathroom was also chipped and missing grout. The room furniture provided plenty of storage and a nice desk but has seen better days with far too many dings and dents. However what we found most disturbing was the internet service. While strong signals were evident both in the room and common areas, they lack network capacity and many times we could not connect during our two day stay. While…"
 October 2019,5,Impressive🌟,Luxury & Lush! The movie props were interesting & the staff most helpful. 🌞 We were pleased with this beautiful property! All meals were extraordinary and we will recommend this resort in the future:)
 September 2019,5,An oasis in the desert...,"Wow! Awesome, spacious room with king-sized bed... (once you manage the precarious spiral staircase!) Luxurious bedding, fluffy towels...you feel so pampered... Great bathroom...(separation of toilet & shower)... Wonderful pool... Good dinner and breakfast buffets...extra charge for water... Great service...highly recommendable hotel..."
 October 2019,5,"no complaints, good hotel.","Very nice hotel. Comfortable big rooms and bed, good toiletries, good pool, good porters, no complaints. Good breakfast. Would recommend this to people seeking a bit of luxury. Fed some food to their poolside cats as well."
 October 2019,3,"Beautiful but missing the basics- service, shower that works, front desk that picks up!","After staying in 5 hotels across Morocco, most of our group rated this beautiful property the lowest in follow through: what came after the lobby, that is. Walk into the large buffet room and you will feel like you are one of hundreds of guests. Need a bottle of water -no way. Serve yourself from the large pitcher and who knows where that comes from. Coffee is get it yourself- across the room. No shower head in the neighboring room and no one to answer at the desk- so we shared our shower. Beautifull property with ""casitas"" as they are known elsewhere. Lovely plants too. Poor quality food and food service. No directions to your room- a property map would be an easy fix. Wish they would improve."
 October 2019,5,WAITER SERVICE,"earlier in the day had room service, very quick, later in the evening had dinner and the waiter was the same person who delivered room service earlier in day. the server was Mbark ( hope I spelled correctly) efficient friendly and far exceeded what a wait staff member usually is, made my stay very memorable"
 September 2019,4,Fantastic Hotel and grounds,"I spent 4 nights at the Berbere Palace and I only have one complaint. How to get there: Le Berbere Palace is about 5mn drive from the airport and you can get a beige Taxi for 50 or 60 Dirhams(about £5). As we arrived early to the hotel, we were allowed to check in earlier as expected and had breakfast which costs us 200dh PP(£17) The breakfast is good if you are a big eater and not vegan as your options are so limited. The room was spacious and clean as expected from a 5 Stars Hotel but due to the high temperatures, you might get a nasty smell coming out of the toilet which I have raised with the cleaners. This is no ones fault but as it is the dry season, not much water goes down the external drains. Sufficient Hot water and clean towels changed daily. You get given a…"
 September 2019,5,Fabulous Relaxation Spot,"We walked around town in the morning - including the Kasbah tour, then sat by the pool in the afternoon with a few beers, and enjoyed a lovely Italian meal with wine for dinner. This town is the Hollywood of Morocco - ask a local which movies they have been in!"
 August 2019,5,Great Hotel,"Stayed here for a night. The room was big and spacious, the breakfast buffet was great and there were a lot of dinner choices. The only major issue was that the rooms can be very far from the main building (and from the restaurants) without any way of sheltering yourself from the rain. Perhaps adding a couple of umbrellas to each room would be a nice touch for those bad rainy days."
 June 2019,3,"Large, well landscaped, quiet, but somewhat worn","Great staff, friendly and helpful. Rooms comfortable and quiet. A large hotel, nicely landscaped. Courtyard has a large pool, and a bar. The breakfast buffet was gigantic. Fresh and canned fruit. Great orange juice, and other juices. Salmon, bacon, sausage. Breads and pastries. Yogurt and granola. Eggs and omelets. The dinner buffet was even more gigantic, but was not very good. Pork, beef, lamb, fish. Vegetables, breads and salads. The place is somewhat worn: toilet seat loose, tub slow to drain, air conditioner rattles irregularly, door hardware loose, room safe was not working."
 May 2019,4,Nice hotel,"Most rooms seem to be ground floor, so its a walk back to the restaurant or reception. Rooms are a reasonable size and very quiet. Meals were fine and the breakfast buffet was very enjoyable. Would happily stay here again."
 May 2019,4,After a few days in a desert tent this is more than just an oasis,"The sign in and atmosphere are prompte and pleasing. The decor boasts of the many hollywood associated movie events for which this city is known. The rooms spacious, better lit than most and the bathroom facilities more than ample. Yes it is clean. The restaurant is large and many items on the breakfast and lunch buffet are are delicious. Fruits great, breads just fine, fish great, and many choices. On the other hand cold eggs (fried - not hard boiled, and strange bacon and sausage were a bit off putting. Bar service at the pool fair but complete."
 May 2019,3,Would not be my first choice hotel,"Having arrived late to Ouarzazate, we took a room for one night at the Berbere Palace. As we were on motorbikes and full riding gear, we did not receive the warmest of welcomes. In fact, while doing the check-in, they took care of several other customers in flip flops and casual clothing and made us wait. Same goes for the check-out. The receptionist does not hesitate to pick up his cell phone and start a discussion while you wait to pay your bill. When enquiring about food options, we were told dinner costs 300 MAD per person. I don't know where they got that figure but we had a good dish of pasta at the pool restaurant for 100 MAD each, plus drinks. The hotel is a tad expensive but the setting is nice. The staff at the pool bar and the restaurant are nice and service is…"
 May 2019,4,Nice Property,"While visiting Ouarzazate, we spent one night in the Le Berber Palace. The property is very nice. The lobby area has setting from a variety of movies. That was unique and pleasant. Our room was away from the main building and on the second floor. Climbing the steps with our carry on luggage was not an easy task since the hallway up to our room was narrow and a bit dark. The room was a suite with two bedrooms and a nice sitting area. A refrigerator, wifi, wall safe and coffee with a pot to heat the water were all provided. Our stay was very enjoyable except for the ants in the room. We called about the ants and a lady came, looked and left. We never say her again and the ant problem continued. The bed was comfortable. We left the next day."
 April 2019,5,Elegant Hotel,Good location. Very nice interior. Clean and quiet rooms. Lots of sitting areas throughout the property. Very nice pool. Beautiful grounds. High end service. Huge food choice. Grand lobby. The shops across the street should be avoided. They scam tourists regularly. If this review is helpful then please indicate so below.
 September 2018,4,Pleasant hotel for tour groups and movie makers,"We enjoyed 2 nights here with our tour group. The grounds have good ambiance, the room was excellent and the evenings were quiet. The swimming pool area is well designed for relaxation with the spa in the corner. My wife had a massage which was an average experience and could be improved for a hotel of this standard. The buffet breakfast and dinner were consistently good both days. Service was OK. There are some tourist shops across the street where we bought a couple of items."
 May 2019,2,The grounds and pool area was lovely and the room was comfortable but food was disappointing.,We stayed here because where our group was supposed to stay in another town was not available at the last minute. When we arrived we were given our keys and pointed in the right direction. The room number signs stopped half way there and all of our group could not initially find their rooms. The grounds are a bit of a maze. The rooms were nice enough although we could not get our TV to work even when we called for help. It worked for about 5 minutes then the controls did not work again after the tecnician came. Not a big deal since there is not much to watch but what was a big deal especially while staying at a hotel on this level was the food. For both dinner and breakfast in the large buffet restaurant is probably the worst hotel food I have ever had and I have been to…
 April 2019,3,Group travel location,"This large establishment is probably fine for travel groups but will not suit the individual traveller; we were overwhelmed by the masses and the waiting time at the reception, underwhelmed by the very ordinary food, unimpressed by the service and very annoyed by the unfriendly management (which is probably the reason for the poor service: I can’t imagine that any staff would like working under such unpleasant management). The beds and rooms were fine but the bathrooms are really in need of an overhaul; our shower didn’t work and we couldn’t find anyone to fix it. On the positive side, the pool is lovely and large and the WiFi seemed to work."
 April 2019,4,Varied Buffet with Lots of Choices,"Beautiful ambiance with lots of flowers and trees, which provided a relaxing atmosphere. Large buffet -- I tried both breakfast and dinner -- so many choices. Indoor and outdoor bars, and the staff at them was very nice. Spacious rooms, lovely pool. All the comforts of home. Very satisfied."
 March 2019,5,Beautiful ambiance,"What a relax after running away from our scheduled ( and Paid) hotel La Rose Noire that was hidden in a scary area surrounded with construction>>luckily we found this hotel and what a difference. Big rooms, nice everything."
 April 2019,2,Not worth the money...,"The hotel is an attractive option in Ouarzazate, which I've visited on numerous occasions. My room was large with a separate sitting area although not the most functional (e.g. tv location). The pool and common areas were aesthetically appealing. Unfortunately, there were a number of problems that presented during my stay. I became ill 4-5 hours after consuming lunch, which necessitated me using the toilet 8 times over the next 24 hours. My health issues continued during the 2 nights I stayed at the Berbere. The front desk staff were generally poor, vacillating between indifference and arrogance, taking their time while I waited at the desk on numerous occasions. The older man in need of braces had an especially poor attitude. Leaving my luggage proved complicated with me…"
 April 2019,1,Hotel and room are ok. Service at restaurants terrible,"Coming from a trip in the desert. Exhausted. They left us wait for an hour to get a table. Then table had no chairs, another 5-10 mins waiting. Then 20 mote minutes until somebody came to take our order. Still no glasses nor forks nor knifes on the table. My wife had already given up past 10pm and went asleep without eating. My kids falling asleep. When finally the waiter came and we confronted him, he said he came fast because we have kids. Are you kidding me !!! In short. You can stay there but go eat somewhere else. Cheaper, better and more friendly."
 April 2019,3,Watch out for your drinks,"At €8.00 for a small bottle of beer, this is not a cheap hotel. It's nice but is in need of a full refurb. The rooms are of a good size, the towels and robes are good quality and the beds comfortable, but bathrooms in the suits need to be sorted. Low water pressure and really do need to be replaced. The food in the buffet restaurant was good and was just what was needed after a 250km foot race across the Sahara. However, keep your hands on your beer. We ordered 5 beers and 2 coke's for €44.00 and had only just had them delivered when we went to the buffet for dinner, returning 5 mins later, all the drinks had been taken away, un-drunk, by the waiters and as much as we complained they were never replaced. The next morning at breakfast, I got up from having just starting…"
 April 2019,5,This is what I call a 5 stars hotel!!,"The hotel is just so great. The swimming pool is so amazing. The room is very large with a sofa. What I like the most is a big queen size bed with a very comfortable mattress. Every things seem to be huge in size here at the hotel, but only a wall flat screen TV that pretty much out of shape. The hotel staff is very helpful. Their is a free WIFI and the signal is so strong through out the premise. Only one complaint I have is that their is no elevator!! My room is 112, but I have to carry my luggage up to the stair for 2 and a half floor, that suck!!"
 March 2019,3,Not accessible,Accessible room is not accessible. No grab bars any where in bathroom. Shower floor very slippery and shower leaks water all over bathroom so the floor becomes very wet. No place to hang hand held shower head so that sprays all over. Not a normal shower head for partner not disabled. No counter space in bathroom. No towel bars or toilet paper holder. It was like they did not finish the bathroom.
 March 2019,5,I hated to leave !,"Just a lovely hotel with nice grounds, pleasing architecture and a nice staff. The restaurant was buffet style and was very good. My room was spacious, clean and had a seating area that was pleasant. There wasn't any sort of view but that wasn't critical. I wish I could have stayed several nights more."
 March 2019,4,Nice stay,"So here is my honest feedback: we were happy to be here after staying in roads and desert. Having all the facilities was a nice welcome. Our room was big like a suite, although the furniture was getting tired and old. The hotel is grand and almost feels like an all inclusive. It has over 200 rooms and the number of big tourist buses with Chinese and American tourists made this place quite impersonal. Food is overpriced. Buffet breakfast was just ok, they don’t even serve coffee to you. This is at best a four star, not 5 star. Nice stay, just attention to details was missing."
 March 2019,3,Very average,Tourist hotel to the max. If you want a hotel that caters to bus loads of tourists all wandering in packs around the hotel this is your place. The rooms are below average and noisy for what is rated as a 5 star hotel. I’ve stayed in nicer Holiday Inns. While clean we still had ants wandering around our bathroom in the morning. The service in restaurants was excellent but the food was mediocre at best.
 March 2019,4,Needed more time,Arrived early evening with tour group INSIGHT. Lovely lobby and grounds - just wished we had had more time to appreciate them. Room was spacious and clean but there was a plate with a knife - so shouldt there have been something we missed out on???? Very good evening and breakfast buffet
 March 2019,2,Much Better places nearby,Very basic hotel that suits maybe very big groups. Too noisy with all these groups. Information on Swimming pool or spa are misleading. Pool is with ice cold water and spa has one stuff member. Food is buffet type mostly for japanese and chinese groups. Did not have to go to Morocco to eat sushi. It was not good experience at all. Nearby about 20min drive there are excellent kasbahs to stay at. Avoid this hotel.
 March 2019,5,Excellent Choice,A lovely spacious property surrounded by thick walls that assures a peaceful garden setting for the individual rooms. Probably the best buffet dinner and breakfast we have ever seen with ample choices. This is where the movie folks stay when they are in town. Well with it.
 March 2019,4,Le Berber Palace,"Beautiful grounds, including pool, beautiful room. Only complaint is that the shower does not drain. Food was good. Love the variety and the separate omelet bar at breakfast. Would definitely go back to this hotel"
