 April 2014,4,"Lovely and quiet, great place to stay","Located in a residential area, away from the city centre provided a very quiet secure environment. The entrance was absolutely stunning, beautiful tiling, ornate wooden doors, carpets, embroidered cushions, delightful. Our room was large, plenty of hot water and pressure however one flooded the bathroom floor when showering. Large window, so we didn't use the air conditioner. The food was very nice, a three course set meal each night, breakfast was impressive, really liked how local ceramics were used and the condiments all served in small tagines. Dealt all the time with one staff member, he was very helpful organised a taxi to Zagora and a plug for Ipad."
 March 2014,5,"A lovely, colourful place to stay","The rooms was large and well appointed, very comfortable with large double bed. We even had a large balcony overlooking the street. The decor was a delight to behold - most unusual. The staff were wonderful and so willing to help in any way they could. We enjoyed our stay immensely. Great breakfasts - sort of continental with a Moroccan twist. The downside was the location - you need to have a car - we found it difficult to navigate our way back after dark."
 January 2014,5,Simply excellent,"This riad is simply excellent. The design is wonderful, the hotel is clean, the staff is very nice and helpful and the breakfast is what you would expect from a morroccan breakfast - a lot of good food. Ouarzazate itself is a pretty town - clean strets, brick-colored buildings and friendly people on the edge of the desert."
 December 2013,5,excellent service,"Very nice, clean accommodation. Traditional Moroccan style rooms, beautifully maintained, impressive place to stay. When the hotel called to ask if they could help us find the accommodation it was a relief after driving around Ouarzazate for 30 min as we forgot the address, Hamouda came to meet us, big thank you! Food was good too......hope to see you again next time. Jane and Philippe"
 November 2013,5,"Amazing place, small, spotless, amazing.","I have been to Ouarzazate many times, this is the first time in the Riad Ourzazate. I am so happy. great rooms, flat screen tv, brand new, spotless, wonderful food, among the best tagine I've have in Morocco and with 53 trips under my belt here, that is saying a lot! Owner arranged trip into the desert in Mhamid, had a blast on camels and camping in the dunes. This hotel is in quiet residential neighborhood, only a block from the airport if you have early morning or late arriving flight. Highly recommend for anyone alone or family or small group. Much better than one of the big hotels with poor service and busloads of tourists."
 October 2013,4,Found by chance,"This place is a gem.Faultless. we only found it by their sign on the side of the road! Hamouda welcomed us with tea and biscuits and gave us a lot of info about Ouazazarte and the the trip to Tenehir. i cannot rate this place highly enough. The room, dinner and breakfast were great."
 October 2013,4,"Clean rooms, friendly staff","We had a nice stay in Ouarzazate. The staff was very helpfull and kind. Clean rooms. Breakfast was included and it was quite good. You can park your car in front of the Riad. The only thing that wasn't that great was Wifi. It didn't work in our room. Overall, we had a really good stay in Riad Ouarzazate."
 May 2013,4,Quiet & beautiful retreat.....,"This riad is in a new residential area of the city - very quiet. The riad itself is beautiful - traditional Moroccan-style using design elements and techniques found in historic residences. The public areas are welcoming and comfortable for relaxing, enjoying mint tea or snuggling up with a book - especially the terrace. The rooms are wonderfully comfortable - large, great beds. lovely linens, good lighting, even closets. Ours had a balcony overlooking the front patio - perfect spot to enjoy something cool. The bathroom was beautifully tiled, large, clean, well appointed with a double sized shower - heavenly! Enjoyed a delicious traditional Moroccan dinner and breakfast at the riad - shared our dinner table with Austrian riad guests. We agreed that the quality of service,…"
 March 2013,5,Excellent service,Fantastic shower! Best so far in Morocco. The guy who looked after us was cool. Friendly and spoke English. Recommended us a couple if nice restaurants and took us there so we knew where we were going and could make an informed choice. The restaurant we chose Kasbah des Sables was stunning. Only ended up here on the off chance as it is not in the Rough Guide book and we went to the Le Petit Riad first but it was full - they recommended this place. No pool but beautiful decor and interior. Offered to make us food if we wanted. Breakfast included and asked us when we wanted it. The only down side was there were bare wires in our room where the tv should be and the roof terrace was nice and authentic Berber with lots of rugs and comfy sofas but no loungers to lie in the sun. On the…
 January 2013,5,"After the desert, a paradise !","This Riad has a very morocco traditional style, with high level services; The room was large and very cosy, very comfortable bed, bathroom has a very large shower. After two days in the desert was a real treat !! breakfast and dinner were excellent. ideal for a stop to/from the desert."
 January 2013,5,Excellent riad!,"We stayed there for 2 nights before and after going to the desert. The riad is beautifully decorated, with intricate details and warm colors. The rooms are spacious, beds very comfortable, the bathrooms charming and overall very clean. We also had dinner both nights and the food was excellent! All in all an unforgettable experience - highly recommend it. And the owner Mohamed is your best guide to the desert!"
 April 2011,5,Exotic and refreshing,"We stayed one day at this hotel on our way to the Sahara. It was very exotic and romantic and sooo confortable after a long trip. Bid beds, luxurious and great gardens with swimming pool replicating an oasis where we spend all day swimming. After the relaxin day we could continue our trip. Food was also good. Don,t miss this hotel if you are south Morocco."
 November 2011,5,"Beautiful Riad, excellent service","This is a beautiful Riad. Our room had a balcony, and of course you have access to the beautiful rooftop area. The food was delicious, and the staff very helpful and courteous. Our room came with breakfast and dinner included, and it was prepared and served magnificently. I wish I could have stayed longer, this place is highly recommended, in my mind."
